id,category,work,education,skills_projects
56520872,HEALTHCARE,"Position: Licensed Healthcare Communicator / RN - OR / RN Supervisor / Field RN / Billing Supervisor / Staff Nurse/Evening Shift Charge Nurse / RN Case Manager / Staff Nurse
Company: Company Name
Summary: A versatile and skilled healthcare professional with experiences ranging from being a licensed healthcare communicator to a supervisor, providing patient education and support, overseeing care tasks, coordinating case management and authorizing procedures. Additionally performed tasks of maintaining a safe and sterile environment for patient in operating room, documentation and activities related to billing and insurance coverage.

","Institution: Herzing University
Area of Study: Nursing, Nurse Educator
Degree: Master's Degree
Start Date: not provided
End Date: 2018-04-01

Institution: Salem International University
Area of Study: Nursing
Degree: Bachelor's Degree
Start Date: not provided
End Date: 2014-04-01

Institution: Reading Hospital School of Nursing
Area of Study: Certifications
Degree: Nursing Diploma
Start Date: not provided
End Date: 2007-07-01

","Skill: Healthcare
Level: Master
Keywords: acute care, billing, case management, coaching, discharge planning, supervising, telecommunication, wound care

"
58879993,HEALTHCARE,"Position: Healthcare Marketing Specialist
Company: CompanyName
Summary: Analyzed performance of marketing program to identify the best opportunities for optimization. Established production schedules and communicated project to stakeholders. Increased patient traffic by 5%. Managed all social media forums, including the company website, social networking applications and message boards.

Position: Healthcare Admin Intern
Company: CompanyName
Summary: Scheduled appointments and registered patients. Recorded and filed patient data and medical records.

","Institution: Pennsylvania College of Health Sciences
Area of Study: Healthcare Administration
Degree: Bachelor of Science
Start Date: 2013-01-01
End Date: 2017-01-01
Courses: Coursework in Epidemiology, Coursework in Statistics, Coursework in Health Care Policy & Planning, Coursework in Ethical Issues in Health Care

","Skill: Healthcare Administration
Level: Expert
Keywords: Superb communication skills, Knowledge of Medicare, Medicaid, EEOC, HIPPA, FMLA & ADA, Excellent interpersonal skills, Management & Marketing experience, Conflict resolution skills, Efficient under pressure, Customer and personal service, Cultural awareness and sensitivity, Medical Terminology, Strong work ethic

Skill: Technical Skills
Level: Expert
Keywords: Electronic Medical Database, Microsoft PowerPoint, Microsoft Excel, Microsoft Word, Microsoft Publisher, Adobe Dream Weaver, Adobe Photoshop, Microsoft Outlook, Windows, Adobe Premiere, Adobe Acrobat, GIMP, Adobe Reader

"
60624892,HEALTHCARE,"Position: Occupational Therapist
Company: Company Name
Summary: Prescribing and implementing occupational therapy services to pediatric population of 0-21 yrs. Administering and interpreting evaluation needed for treatment of fine, oral, and gross motor skills and sensory dysfunction. Prescribing, Fitting, and training of medical devices for disabled persons.

Position: Senior Director of Operations
Company: Company Name
Summary: Responsible for the operational oversight of ancillary services product line; including home health, outpatient rehabilitation, private duty nursing, skilled nursing, and premium programs, within multiple regions encompassing direct supervision of regional directors of operations, home health administrators, sales and marketing, recruitment teams, compliance, and in direct supervision of over 200 plus employees.

Position: Healthcare Coordinator
Company: Company Name
Summary: Prescribing and implementing occupational therapy services to adult and geriatric population. Administering and interpreting evaluation needed for treatment of overall wellness, physical dysfunction, gross motor, endurance, memory, muscular, and sensory dysfunction. Management of staffing, team building, caseload development, integrations, and compliance.

Position: Co-Owner, Therapy Director, and Occupational Therapist
Company: Building Bridges Therapy and Learning Centers
Summary: Created strategies to enhance company deliverables for clinicians, generating additional revenue streams to capture new customers, increase market share and increase customer satisfaction.

Position: Regional Director
Company: Anonymous
Summary: Responsible for all operational, philosophical, and technical training and program development in Home Health, Outpatient, Hospice, and Skilled Nursing settings.

","Institution: Midwestern University
Area of Study: Occupational Therapy
Degree: Bachelor of Science
Start Date: 2000-01-01
End Date: 2004-05-01
Courses: Occupational Therapy

Institution: University of Phoenix
Area of Study: Healthcare Management
Degree: Masters of Business Administration
Start Date: 2012-01-01
End Date: 2014-06-01
Courses: Healthcare Management

Institution: Unknown
Area of Study: Accounting/CPA
Degree: Graduate Certificate
Start Date: 2014-07-01
End Date: 2015-03-01
Courses: Accounting/CPA

","Skill: Occupational Therapy
Level: Expert
Keywords: Pediatric, Adult, Geriatric, Fine Motor Skills, Gross Motor Skills, Sensory Dysfunction

Skill: Management
Level: Expert
Keywords: Operation oversight, Ancillary services, Home health, Outpatient rehabilitation, Private duty nursing, Skilled nursing

"
64471954,HEALTHCARE,"Position: Healthcare Customer Service Representative
Company: Company Name
Summary: Handle inbound calls from customers with inquiries and questions regarding their health insurance, wellness programs, prescription plans and help provide the best solutions for the customers' health and financial well-being. Assist in program development with new products and/or services. Process one-time checking and credit card by phone payments. Evaluate information and options and select the alternative that best meet the requirement of the issue(s) presented.

Position: Custodian
Company: Company Name
Summary: Ensured spaces were prepared for the next day by taking out trash, tidying furniture and dusting surfaces. Swept and mopped floors and vacuumed carpets. Washed and sanitized toilets, sinks and showers and restocked disposables. Secured facilities after operating hours by locking doors, closing windows and setting up the alarm.

Position: Customer Service Manager
Company: 
Summary: Analyzed statistics and compiled accurate reports. Recruited, mentored, and developed customer service agents and nurtured an environment where they can excel through encouragement and empowerment. Kept accurate records and documented customer service actions and discussions. Provided services to customers by cashing checks, issuing money orders, assisting with refunds, and sending and receiving money grams. Supervised 20+ employees at a time, enforced company regulations and delegated daily assignments.

","Institution: Rowan-Cabarrus Community College
Area of Study: General Education
Degree: Diploma
Start Date: 
End Date: 

Institution: OPTUM
Area of Study: Healthcare Customer Service
Degree: Training and Onboarding
Start Date: 
End Date: 
Courses: Received certification for training new hires as they enter customer service roles

","Skill: Telecommunications knowledge

Skill: Microsoft Office proficiency

Skill: Strong problem solving ability

Skill: Time management

Skill: High customer service standards

Skill: Excellent communication skills

Skill: Active listening skills

Skill: Customer service expert

Skill: HIPAA compliance

Skill: Telecommunication skills

Skill: Type 60 WPM

Skill: Retail and Corporate

"
69199666,HEALTHCARE,"Position: Healthcare Recruiter
Company: Company Name
Summary: Managed full cycle recruiting process to meet staffing goals. Developed strong relationships and partnered with hiring manager, to maximize effectiveness of recruiting process. Tracked and reported key metrics. Partnered with hiring manager and interview teams to ensure job requirements were clearly understood. Presented candidates and coordinated the interview process. Built a network and pipeline of healthcare professionals that matched hospital partners culture. Sourced and screened candidates to meet the high volume of open positions.

Position: Professional Recruiting Specialist
Company: Company Name
Summary: Sought, interviewed, reference checked and placed contract employees that completely satisfied the client requirements. Participated in networking groups and other business and community programs to increase skill knowledge. Ensured all hiring paperwork was completed thoroughly including I-9's for all new hires as well as, drugtests and background checks when required by the client.

Position: Pricing Coordinator/ Phone Representative
Company: Company Name
Summary: Processed field partner's requests for pricing with accuracy, promptness and diligence. Entered pricing into system with efficiency to ensure timely delivery of product. Served as contact pricing support for assigned pricing groups. Assisted team members with keying pricing per deadlines. One of four Override Phone Team members of the first dedicated Pricing phone team.

Position: Administrative Assistant/Billing Specialist
Company: Company Name
Summary: Managed accounts for 7 loan officers. Completed data processing. Maintained inventory, placed orders for office. Organized conference room for presentations and meetings. Provided delinquency report to property manager.

","Institution: VIRGINIA STATE UNIVERSITY
Area of Study: Psychology
Degree: Bachelor of Science
Start Date: 
End Date: 2002-01-01
Courses: General Psychology, Early Education Psychology, Adolescent Psychology, Developmental Psychology, Psychology of Learning, Psychological Testing, Abnormal Psychology, Sensation & Perception, Social Psychology, Psychological Research, Experimental Psychology

Institution: EXPERT RATING-ONLINE PROGRAM
Area of Study: Life Coaching
Degree: Certificate
Start Date: 
End Date: 2017-01-01
Courses: Career Coaching, Personal Coaching, Relationship Coaching

","Skill: Recruiting
Level: Master
Keywords: ads, autism, benefits, billing, Coach, Coaching, client, clients, data processing, delivery, drivers, Filing, Financial statements, hiring, inventory, managing, meetings, access, office, network, networking, payroll, Personal Coaching, presentations, Pricing, Psychology, recruiting, researching, Research, sales, seminars, staffing, Phone, Workshops

"
75297735,HEALTHCARE,"Position: Vice President-Business Banking Sales Manager and Healthcare Specialty Banker
Company: Company Name
Summary: Sales Manager for Business Banking/Treasury team in Detroit Michigan Retail Banking Territory of Pittsburgh, PA based Fortune 500 Regional Bank.
Highlights: #1 Sales Manager in Detroit first full year in role 2012

Position: Vice President Business Development Officer and Residential Mortgage Manager
Company: Company Name
Summary: Drove several business development areas of bank including real estate, commercial lending (including real estate development), deposit services, advertising, and fee income products.
Highlights: Trusted and highly valued member of Management Team during tenure, Represented Bank as Board Member to Michigan Bankers Association-Real Estate Title Joint Venture

Position: Real Estate Title Insurance-Senior Account Executive
Company: Company Name
Summary: Commissioned Senior sales role calling on new and existing real estate (residential and commercial) relationships in Livingston County market.
Highlights: Achieved Million Dollar Sales Status and ""Dare to Soar"" Award from management

","Institution: MBA Franciscan University
Area of Study: Business and Virtuos Leadership
Degree: MBA
Start Date: 2017
End Date: 2017

Institution: Michigan State University Eli Broad College of Business
Area of Study: Finance Accounting/Economics
Degree: B.A
Start Date: 1984-06
End Date: 1984-06

Institution: RMA Omega
Area of Study: Formal Credit Training
Degree: Training
Start Date: 1985
End Date: 1985

Institution: Medical Group Management Association
Area of Study: Healthcare Administration/Practice Management
Degree: Coursework
Start Date: 2010
End Date: 2010

","Skill: Leadership
Keywords: Leads Teams Naturally, Solid Collaborator to drive execution of strategy, Strong Communicator-Written and Oral, Well organized, Technical Orientation, Thought Leadership

Skill: Software skills
Level: Proficient
Keywords: Microsoft Word, Excel, CRM sales management system, Credit Analysis/Automated Underwriting

"
80876647,HEALTHCARE,"Position: Store Staff
Company: Company Name
Summary: Worked in a retail setting assisting with various tasks including cashier duties, product assistance, cleaning, maintaining store policies, and managing customer complaints. Also tasked with ensuring proper merchandise rotation and stocking, maintaining store displays and aiding with customer needs.

Position: Healthcare Specialist/Combat Medic
Company: Company Name
Summary: Provided life support services during medical emergencies on scene and en route to the hospital. Maintained a state of readiness and alertness for all assignments. Actively maintained up-to-date knowledge of applicable state and Federal laws and regulations.

Position: Crew Member
Company: Company Name
Summary: Performed various roles including greeting customers, taking orders, cleaning work areas and restrooms, uncasing new merchandise, and handling customer complaints.

Position: Hostess
Company: Company Name
Summary: Assisted in serving customers, maintained cleanliness of the bar and work areas, greeted guests, and resolved customer complaints. Regularly communicated with customers regarding orders, and provided information about menu selections and establishment specialties.

","Institution: Jonesboro High School
Area of Study: 
Degree: High School Diploma
Start Date: 
End Date: May 2013

","Skill: General Skills
Keywords: Administrative, Ambulance, Basic, CPR Certified, First Aid, Inventory, Life Support, Logistics, Microsoft Office, Office, Personnel, Fast Learner, Sales, Statistics, Tables

"
85417107,HEALTHCARE,"Position: Hiring Manager/Recruiting Manager
Company: Company Name
Summary: Managed and lead a team of professional recruiters through coaching and training. Developed and execute recruiting plans and recruiting outreach programs Partnered with Hiring Managers, and Director of HR to determine hiring needs and strategies. Coached hiring managers on recruiting process and procedures. Conducted full life-cycle recruiting to support different departments within the organization. Developed inclusive recruiting and sourcing strategies to identify and attract top talent. Managed interview activity at all phases of the recruiting process. Ensured consistent communication regarding candidate search and status to all parties through all phases of recruiting process. Directed offer process, including reference checks, salary recommendations, offer letter generations and offer responses. Ensured all jobs are posted and maintained in accordance with company policy Managed internal and external job board functionality and

Position: Recruiting Manager
Company: Company Name
Summary: Managed a team of recruiters and report on recruiting performance Advise Hiring Managers on interviewing techniques Research and choose different healthcare job advertising options Identify and acquire top talent for: different clinical and none clinical positions. Determine appropriate salary for new hires, promotions and transfers. Educated clients regarding latest Labor Market trends, wages, benefits and realistic expectations and trends in today's job market.

Position: Senior Healthcare Recruiter
Company: Company Name
Summary: Work collaboratively with Program Managers, Directors Sales Personnel, Clients and Candidates in managing requisitions and matching the right candidates to positions.

Position: Human Resource Specialist-temp
Company: Company Name
Summary: Responsible for assisting HR with internal compliance on all teachers, therapists and social workers, ensuring that all appropriate billing and session/progress notes and documents were received and submitted within deadlines, processing referrals from various sources, and placing appropriate. therapists, evaluators and/or counselors per scheduling requirements and timeframes.

Position: Human Resource Specialist
Company: Company Name
Summary: Provided resource management and recruitment to fill therapy job openings, including candidate sourcing, screening, interviewing and checking.

Position: Program Coordinator
Company: Company Name
Summary: Oversaw all aspects of staff performance, conducted performance evaluation, enforced progressive discipline and mediated staff disputes and grievance procedures in accordance with state and federal laws. Performed on-call responsibilities to cover scheduling adjustments.

","Institution: LONG ISLAND UNIVERSITY
Area of Study: Communications
Degree: Bachelor
Start Date: 
End Date: 2009

Institution: Long Island University-virtual
Area of Study: HR and Healthcare Management
Degree: MBA
Start Date: 
End Date: 

","Skill: Skills
Keywords: Microsoft office, Talent Acquisition, Talent Management, Recruiting, Staffing, Business Development, Training and Development

"
85421438,HEALTHCARE,"Position: Executive
Company: Pa Media Group
Summary: Responsible for maintaining and growing the Real Estate category, utilizing deep understanding of various digital marketing platforms, and managing one of the company's largest digital campaigns.
Highlights: Maintaining and growing the Real Estate category, Managing one of the company's largest digital campaigns

Position: Executive
Company: Healthcare Account Executive
Summary: Responsible for growing and retaining new and old healthcare related businesses with deep understanding of Google Analytics and digital marketing techniques.
Highlights: Growing and retaining new and old healthcare related businesses

Position: Consultant
Company: Real Estate/ Executive Marketing Media Consultant
Summary: Accountable for maintaining, developing effective marketing solution packages for customers, campaign management, and leading multiple projects.
Highlights: Accountable for maintaining, Developing effective marketing solution packages for customers, Campaign management

Position: Associate
Company: Sales Associate
Summary: Responsible for greeting customers, assisting customers with choices, problems, and getting products, running the cash register, creating displays, unloading and organizing shipments, and putting together furniture.
Highlights: Greeting customers, Assisting customers with choices, problems, and getting products, Creating displays

","Institution: Shippensburg University John L Grove College of Business
Area of Study: Marketing and General Management
Degree: Bachelor of Science
Start Date: 
End Date: 2012

","Skill: Leadership

Skill: Google Analytics
Level: Master

Skill: Digital Marketing
Level: Master
Keywords: Search, Target Ads, Email, Social, Display, Mobile

"
87520378,HEALTHCARE,"Position: Healthcare Marketing Specialist
Company: Company Name
Summary: Analyzed performance of marketing program to identify the best opportunities for optimization. Established production schedules and communicated project to stakeholders. Increased patient traffic by 5%. Managed all social media forums, including the company website, social networking applications and message boards.
Highlights: Analyzing performance, Establishing production schedules, Increasing patient traffic, Managing social media

Position: Healthcare Admin Intern
Company: Company Name
Summary: Scheduled appointments and registered patients. Recorded and filed patient data and medical records. Demonstrated analytical and problem-solving ability to addressing barriers. Directed patient flow during practice hours, minimizing patient wait time.
Highlights: Scheduling appointments, Filing patient data, Problem-solving, Directed patient flow

","Institution: Pennsylvania College of Health Sciences
Area of Study: Healthcare Administration
Degree: 
Start Date: 2017
End Date: 2017
Courses: Coursework in Epidemiology, Coursework in Statistics, Coursework in Health Care Policy & Planning, Coursework in Ethical Issues in Health Care

Institution: Northeastern High School
Area of Study: 
Degree: High School Diploma
Start Date: 2010
End Date: 2010

","Skill: Job Skills
Level: Advanced
Keywords: Superb communication skills, Excellent interpersonal skills, Knowledge of Medicare, Medicaid, EEOC, HIPPA, FMLA & ADA, Conflict resolution skills, Management & Marketing experience

"
91478356,HEALTHCARE,"Position: Patient Care Technician
Company: Company Name
Summary: Under the direction of the Nurse Manager, or designee, the Patient Care Technician assists the work of the Registered Nurse to meet the needs of patients in order to provide safe, quality care. Implements progressive mobility guidelines. Ambulating, turning and repositioning patients. Uses patient handling equipment in the tasks of lifting, transferring, repositioning and transporting patients. May also transport patients within the medical center and deliver and pick up specimens and prescriptions. Assisting with activities of daily living, including but not limited to: feeding, bathing, toileting, providing water, answering the phone, and oral care. Patient monitoring: obtaining, recording and reporting vital signs, weights, and measuring and recording inputs/outputs.

Position: Certified Nursing Assistant
Company: Company Name
Summary: Helped patients effectively manage routine bathing, grooming and other hygiene needs. Assisted patients with mobility needs, including moving to and from beds, organizing wheelchairs and preparing assistive devices. Gathered dietary information, assisted with feeding and monitored intake to help patients achieve nutritional objectives and support. Participated in fun activities, including bingo and music with patients each day to boost mood, improve overall memory and provide light entertainment. Cared for average of 7 patients per pm shift in the facility, delivering high-quality, efficient support to meet all needs.

Position: Private Duty Home Healthcare Aide
Company: Company Name
Summary: Cooked meals and assisted patients with eating tasks to support healthy nutrition. Provided assistance in daily living activities by dressing, grooming, bathing and toileting patient. Managed large range of services including pet care, phone screening and shopping. Performed household tasks such as laundry, dusting, washing dishes and vacuuming. Accompanied clients to medical appointments.

Position: Retail Associate
Company: Company Name
Summary: Organized store merchandise racks and displays to promote and maintain visually appealing environments. Offered each customer top-notch, personal service and polite support to boost sales and customer satisfaction. Skilled using cash register including processing sales discounts and refunds. Greeted customers, helped locate merchandise and suggested suitable options.

","Institution: Armijo High School
Area of Study: 
Degree: High School Diploma
Start Date: 
End Date: 

Institution: Solano Community College
Area of Study: Criminal Justice And Nursing
Degree: Some College (No Degree)
Start Date: 
End Date: 

Institution: Boston Reed
Area of Study: Medical Assisting
Degree: Certifcate
Start Date: 2011-01-01
End Date: 2011-12-31

","Skill: Patient services

Skill: Feeding assistance

Skill: Qualified in patient transport

Skill: Adaptable

Skill: Professional bedside manner

Skill: Culturally-competent care

Skill: Mobility assistance aptitude

Skill: Infection control and aseptic procedures

Skill: Documenting behaviors

Skill: Patient assessments

Skill: Conducting intakes

Skill: Data entry

Skill: Measuring bodily fluids

Skill: Direct patient care

Skill: Inpatient care

Skill: Patient privacy

Skill: Charting and clinical documentation

Skill: Recording vital signs

"
93988900,HEALTHCARE,"Position: Healthcare Consultant
Company: Company Name
Summary: Introduce patients to the training program, how the EEG monitoring will assist their recovery, and how the weekly training works in conjunction with other parts of their treatment plan. Set up the computer, software, Brainmaster Discovery 24E, Pocket Neurobics U-Wiz, and electrodes. Ensure Bioera PNwiz is tracking appropriately and that all parameters load properly. Troubleshoot equipment and software if necessary. Explain the cognitive testing procedures and coach individuals through initial and follow up brain mapping. Coach individuals through their training sessions and monitor their progress.

Position: English Teacher
Company: Best Learning English
Summary: Teach children (age 2+) English language skills according to US academic standards for grades Pre-K1 to G6 (6th Grade) using McGraw Hill curriculum. Write lesson plans from grades Pre-K1 to G6 (6th Grade) using McGraw Hill curriculum supplemented by employer developed training materials. Review, edit, and republish outdated, incomplete, unsatisfactory and insufficient training plans and guides. Simultaneously accommodate all learning styles into lessons. Perform demonstration lessons and marketing event planning. Improve public relations with local clients and the overall image of the Best Learning English brand.

","Institution: Winter Park High School
Area of Study: 
Degree: High School Diploma
Start Date: 2002-01-01
End Date: 2004-01-01

","Skill: Teaching
Level: Experienced
Keywords: Public Speaking, Public Relations, Training, Microsoft Office, Smarttech SMART Board

"
95011061,HEALTHCARE,"Position: Manager Field
Company: Company Name
Summary: Responsible for providing high quality client focused service and leadership direction to internal and external operations, supervised 6 employees and provided comprehensive and detailed training.
Highlights: Provided smooth and efficient operations of all facets of the hospital-patient-Change Healthcare partnership, In accordance with established policy and Federal/State rules and regulations, Served as Quality Assurance Specialist to ensure that each application completed was correct, Completed yearly performance Evaluations, monitored leave and punctuality for employees, Met all yearly goals at 95% for district and exceeded in some areas by 3%

Position: Healthcare Representative
Company: Company Name
Summary: Interviewed clients in a hospital setting/or home visits to assist with obtaining maximum coverage for Federal( SSI/ SSA Disability) and State Medicaid benefits. Traveled to several different hospitals throughout district in order to meet client needs.
Highlights: Worked effectively with all hospital staff to give exemplified customer service, Met goals as assigned by Change Healthcare yearly

Position: Case Manager
Company: Company Name
Summary: Under general supervision provided the following: Determined eligibility and managed on-going cases, intakes or renewals for eligibility programs. Processed applications and/or reviews using appropriate criteria and policies consistently and according to established guidelines.
Highlights: Recorded and evaluated personal and financial data obtained from individuals, Keyed in a high volume of data using standard office hardware and software, Exceeded/ Met all performance goals monthly as well as yearly

","Institution: Albany State College
Area of Study: Sociology
Degree: B.S
Start Date: 
End Date: 1995-06

","Skill: Healthcare Management
Keywords: Microsoft Office Suite, Knowledgeable in various healthcare information systems, CPT Coding, ICD-10

"
96260484,HEALTHCARE,"Position: Healthcare Consultant
Company: Last Company Name
Summary: Specializes in assisting physicians, hospitals, outpatient rehabilitation clinics, and a diverse list of other healthcare providers throughout the U.S. and abroad to achieve their strategic and operational goals.

Position: President and Founder
Company: Company Name
Summary: Responsible for overall strategy and implementation of all aspects of the business. Company provides consulting and training seminars in the areas of executive health, corporate wellness, nutrition, stress management/work-life balance, fitness, and longevity.
Highlights: Publishing in the areas of nutrition, fitness, wellness, sports, and spiritual development.

","Institution: Loma Linda University
Area of Study: Public Health
Degree: Doctor
Start Date: 
End Date: 1980-08-01
Courses: Academic preparation, Practical skills, Administrative abilities in developing, Implementing, And evaluating programs and protocols designed to address a wide spectrum of health issues

Institution: Andrews University
Area of Study: Business Administration
Degree: Bachelor
Start Date: 
End Date: 1977-06-01
Courses: Economics, Principles of Management, Business Law, Business Ethics, Principles of Marketing, Accounting

Institution: Andrews University
Area of Study: Health
Degree: Bachelor of Science
Start Date: 
End Date: 1977-06-01
Courses: Organic Chemistry, Biology, Microbiology, Home Economics, Inorganic Chemistry, Massage and Non-Drug Therapeutics

","Skill: Business Development Strategy
Level: Expert

Skill: Product Marketing Strategy
Level: Expert

Skill: Operational Systems Efficiency
Level: Expert

Skill: Wellness Program Development
Level: Expert

Skill: Lifestyle Change Methodology
Level: Expert

"
97169343,HEALTHCARE,"Position: Staffing Manager
Company: Company Name
Summary: Top performer in top quartile of expectations; Recognized for setting branch record for placements hours in first quarter...

Position: Healthcare Recruiter
Company: Company Name
Summary: Established relationships with clients and developed recruiting strategies to find the right talent...

Position: Marketing Director
Company: Company Name
Summary: Developed and executed marketing plans for our orthopedic specialty group and implementing them with hospitals...

","Institution: Sharyland High School
Area of Study: English, Communications and Journalism
Degree: Diploma
Start Date: 1998-01-01
End Date: 1998-01-01

Institution: South Texas Vocational College
Area of Study: 
Degree: S Diploma
Start Date: 2000-01-01
End Date: 2000-01-01

","Skill: Staffing
Keywords: Good judgment, Human resources policies, Sales techniques, Job fairs planning, Workforce planning

Skill: Healthcare Recruitment
Keywords: HR compliance training, Candidate engagement, Recruitment process management

Skill: Marketing
Keywords: Marketing planning and execution, Customer relations, Branding

"
98300955,HEALTHCARE,"Position: Platform Architect
Company: Healthcare Incubation Lab (HIL)
Summary: Premera Blue Cross is a not-for-profit healthcare insurance provider in the state of Washington, USA. The Healthcare Incubation Lab is an internal startup backed and funded by Premera Blue Cross.
Highlights: Led and collaborated with enterprise solution delivery teams in all phases, Collaborated in design and development of an API platform, Architected, integrated and managed Okta IDaaS

Position: Solution Architect
Company: Enterprise Architecture & IT Strategy
Summary: The Enterprise Architecture and IT Strategy team at Premera designs the systems and solutions built and used at Premera Blue Cross and all of its subsidiaries.
Highlights: Collaborated in the design and development of a telephony and analytics solution built using a complex orchestration of web services, Assisted various delivery teams with adopting Agile Scrum & Kanban practices

Position: Application Architect
Company: Research & Development
Summary: PriceMetrix is a SaaS startup based in the financial district of Toronto, Ontario, Canada. PriceMetrix processes vast amounts of transaction-level data and provides business intelligence solutions to retail brokerages, commercial and investment banks in US & Canada.
Highlights: Led development of a new flagship SaaS platform, Developed a highly available, mission critical web application, Designed and implemented SSO

","Institution: University of Guelph
Area of Study: Systems & Computer Engineering
Degree: Bachelor
Start Date: 2009-06-01
End Date: 
Courses: Information Technology Infrastructure Library (ITIL) v3 Training, The Open Group Architecture Framework - TOGAF 9 Level 1 Training

","Skill: Software Development
Level: Master
Keywords: .NET, ASP.NET, Active Directory, Agile, AJAX, API, Architect, automate, BI, business intelligence, Cascading Style Sheets, excellent communication, Data Warehouse, Database Management, designing, Eclipse, Electronic Medical Records, email, financial, focus

"
98309114,HEALTHCARE,"Position: Director, Quality Improvement Network Facilitation
Company: Not Given
Summary: Manage and analyze state level data to identify California's existing performance and identify gaps and opportunities for improvement. Provide oversight, alignment, and coordination of data management, measurement, and reporting functions.

Position: Adjunct Faculty, Assistant Professor
Company: Not Given
Summary: Responsible for planning, coordinating, implementing and evaluating various Healthcare Administration courses.

Position: Clinic Director
Company: Not Given
Summary: Managed a healthcare clinic including 25 physicians, Nurse Practitioners (NP), nurses (RNs) and support staff. Clinic census was approximately 100 patients per day. Services offered included Primary Care, Obstetrics/ Gynecology, and Pediatrics.

","Institution: Des Moines University Osteopathic Medical center, College of Health Sciences
Area of Study: Public Health
Degree: Master
Start Date: Not Given
End Date: Not Given

Institution: Des Moines Area Community College
Area of Study: Nursing
Degree: ADN
Start Date: Not Given
End Date: Not Given

Institution: Des Moines University Osteopathic Medical center, College of Health Sciences
Area of Study: Health Care Administration
Degree: Master
Start Date: Not Given
End Date: Not Given

Institution: Pars College
Area of Study: Psychology
Degree: B.S.
Start Date: Not Given
End Date: Not Given

","Skill: Nursing
Level: Not Given

Skill: Management
Level: Not Given

Skill: Process Improvement
Level: Not Given

Skill: Statistics and data Analysis
Level: Not Given

Skill: Operationalizing best practices
Level: Not Given

Skill: Teaching/ Facilitating/ Coaching/ Mentoring
Level: Not Given

Skill: Team Building
Level: Not Given

Skill: Marketing and Public Relations
Level: Not Given

"
10089434,INFORMATION-TECHNOLOGY,"Position: Information Technology Technician I
Company: Company Name
Summary: Tasks include, but not limited to, migrating and managing user accounts in Microsoft Office 365 and Exchange Online, creating and managing virtual machines for systems such as domain controllers in Microsoft Windows Azure, installing and configuring StorSimple iSCSI cloud array, and working in collaboration on various projects.

Position: Information Services Liaison, T
Company: Company Name
Summary: Tasks include, but not limited to, troubleshooting hardware and software problems, installing and configuring McAfee anti-virus software on desktops, administering and maintaining of end user accounts in Microsoft Active Directory, Installing and supporting printers on the print servers.

","Institution: Florida International University
Area of Study: Information Technology
Degree: Bachelor of Science
Start Date: unknown
End Date: 2005
Courses: Programming, Web Administration, Network Administration, Database Administration, Systems Administration ï¿½ Linux

","Skill: Technical Skills
Keywords: Active Directory, Azure, anti-virus, Backup Exec, bash, batch, Cacti, Cisco ASA, databases, DHCP, DNS, DataDomain, EMC, Enterprise Vault, ePO, file servers, firewall, GPO, HTML, IIS, ISA, LDAP, Linux, McAfee, Exchange, Microsoft Office, Microsoft Windows, security, policies, PowerShell, programming, proxy server, servers, scripts, SolarWinds, SQL, StorSimple, troubleshooting, TMG, Ubuntu, Visual Basic Script, VBS, Veritas Netbackup, VPN, VRanger, Veeam, VMWare, VDI, virtual machine, NMap, ZenMap

"
10265057,INFORMATION-TECHNOLOGY,"Position: Working RF Systems Engineer
Company: Company Name
Summary: New RF systems introduction on satellite communication architecture designs and proposals. Define RF hardware unit DFM procedures and requirements for Antenna, receivers, filters, and amplifiers. Lead suppliers by providing technical design specifications and testing requirements to meet SSL standards. Utilize FA process to monitor overall project field performance.

Position: System Data Analyst
Company: Company Name
Summary: Prioritize and extract big data from Purdue University's SQL database and maintain its accuracy and completeness. Develop and implement data collection systems strategies that optimize statistical efficiency and data quality. Data manipulation language SQL commands and utilize statistical tools including Excel, SAS, and SPSS.

Position: Electrical/Validation Engineer
Company: Company Name
Summary: Develop and maintain data requirement for PCBA EVT, DVT, and PVT assembly for touch-pads. Design and implement automated test for sensitivity, packrat, hovering, profiles, ripple, GSM, EMI, and ESD. Monitor manufacturer IC packaging test yields and field return failure data to identify root cause.

","Institution: PURDUE UNIVERSITY
Area of Study: Electrical and Computer Engineering
Degree: M.S
Start Date: 
End Date: Dec 2013

Institution: PURDUE UNIVERSITY
Area of Study: Electrical and Computer Engineering
Degree: B.S
Start Date: 
End Date: Dec 2011

","Skill: RF Systems Engineering
Keywords: big data, C, C++, charts, Circuit design, hardware, Data acquisition, data analyst, data collection, data mining, databases, database, dBm, DTI, design software, documentation, functional, GSM, innovation, Java, LabView, Team leader, Logic Analyzer, Mac, manufacturing processes, Matlab, Excel, Microsoft office, Office, Microwave, Radar, NCs, Network, dB, packaging, pivot tables, Programming, project design, proposals, Publication, Python, quality, requirement, research, SAS, self-starter, Spectrum analyzer, SPSS, SQL, SSL, statistics, surveys, system design, troubleshooting, validation

"
